,gameId,gameCreation,JUNGLE_100,TOP_100,MID_100,ADC_100,SUPPORT_100,JUNGLE_200,TOP_200,MID_200,ADC_200,SUPPORT_200,target,TOP100_champ,TOP100_sumID,TOP100_accountId,TOP100_sumName,JUNGLE100_champ,JUNGLE100_sumID,JUNGLE100_accountId,JUNGLE100_sumName,MID100_champ,MID100_sumID,MID100_accountId,MID100_sumName,ADC100_champ,ADC100_sumID,ADC100_accountId,ADC100_sumName,SUPPORT100_champ,SUPPORT100_sumID,SUPPORT100_accountId,SUPPORT100_sumName,TOP200_champ,TOP200_sumID,TOP200_accountId,TOP200_sumName,JUNGLE200_champ,JUNGLE200_sumID,JUNGLE200_accountId,JUNGLE200_sumName,MID200_champ,MID200_sumID,MID200_accountId,MID200_sumName,ADC200_champ,ADC200_sumID,ADC200_accountId,ADC200_sumName,SUPPORT200_champ,SUPPORT200_sumID,SUPPORT200_accountId,SUPPORT200_sumName,TOP100_summonerLevel,JUNGLE100_summonerLevel,MID100_summonerLevel,ADC100_summonerLevel,SUPPORT100_summonerLevel,TOP200_summonerLevel,JUNGLE200_summonerLevel,MID200_summonerLevel,ADC200_summonerLevel,SUPPORT200_summonerLevel,TOP100_tier,TOP100_rank,TOP100_wins,TOP100_losses,TOP100_veteran,TOP100_inactive,TOP100_freshBlood,TOP100_hotStreak,JUNGLE100_tier,JUNGLE100_rank,JUNGLE100_wins,JUNGLE100_losses,JUNGLE100_veteran,JUNGLE100_inactive,JUNGLE100_freshBlood,JUNGLE100_hotStreak,MID100_tier,MID100_rank,MID100_wins,MID100_losses,MID100_veteran,MID100_inactive,MID100_freshBlood,MID100_hotStreak,ADC100_tier,ADC100_rank,ADC100_wins,ADC100_losses,ADC100_veteran,ADC100_inactive,ADC100_freshBlood,ADC100_hotStreak,SUPPORT100_tier,SUPPORT100_rank,SUPPORT100_wins,SUPPORT100_losses,SUPPORT100_veteran,SUPPORT100_inactive,SUPPORT100_freshBlood,SUPPORT100_hotStreak,TOP200_tier,TOP200_rank,TOP200_wins,TOP200_losses,TOP200_veteran,TOP200_inactive,TOP200_freshBlood,TOP200_hotStreak,JUNGLE200_tier,JUNGLE200_rank,JUNGLE200_wins,JUNGLE200_losses,JUNGLE200_veteran,JUNGLE200_inactive,JUNGLE200_freshBlood,JUNGLE200_hotStreak,MID200_tier,MID200_rank,MID200_wins,MID200_losses,MID200_veteran,MID200_inactive,MID200_freshBlood,MID200_hotStreak,ADC200_tier,ADC200_rank,ADC200_wins,ADC200_losses,ADC200_veteran,ADC200_inactive,ADC200_freshBlood,ADC200_hotStreak,SUPPORT200_tier,SUPPORT200_rank,SUPPORT200_wins,SUPPORT200_losses,SUPPORT200_veteran,SUPPORT200_inactive,SUPPORT200_freshBlood,SUPPORT200_hotStreak,TOP100_champion_levels,TOP100_champion_points,TOP100_tokens,TOP100_lastplaytime,TOP100_ranking_favorite_list,TOP100_avg_champion_levels,TOP100_avg_champion_points,TOP100_avg_tokens,TOP100_avg_lastplaytime,JUNGLE100_champion_levels,JUNGLE100_champion_points,JUNGLE100_tokens,JUNGLE100_lastplaytime,JUNGLE100_ranking_favorite_list,JUNGLE100_avg_champion_levels,JUNGLE100_avg_champion_points,JUNGLE100_avg_tokens,JUNGLE100_avg_lastplaytime,MID100_champion_levels,MID100_champion_points,MID100_tokens,MID100_lastplaytime,MID100_ranking_favorite_list,MID100_avg_champion_levels,MID100_avg_champion_points,MID100_avg_tokens,MID100_avg_lastplaytime,ADC100_champion_levels,ADC100_champion_points,ADC100_tokens,ADC100_lastplaytime,ADC100_ranking_favorite_list,ADC100_avg_champion_levels,ADC100_avg_champion_points,ADC100_avg_tokens,ADC100_avg_lastplaytime,SUPPORT100_champion_levels,SUPPORT100_champion_points,SUPPORT100_tokens,SUPPORT100_lastplaytime,SUPPORT100_ranking_favorite_list,SUPPORT100_avg_champion_levels,SUPPORT100_avg_champion_points,SUPPORT100_avg_tokens,SUPPORT100_avg_lastplaytime,TOP200_champion_levels,TOP200_champion_points,TOP200_tokens,TOP200_lastplaytime,TOP200_ranking_favorite_list,TOP200_avg_champion_levels,TOP200_avg_champion_points,TOP200_avg_tokens,TOP200_avg_lastplaytime,JUNGLE200_champion_levels,JUNGLE200_champion_points,JUNGLE200_tokens,JUNGLE200_lastplaytime,JUNGLE200_ranking_favorite_list,JUNGLE200_avg_champion_levels,JUNGLE200_avg_champion_points,JUNGLE200_avg_tokens,JUNGLE200_avg_lastplaytime,MID200_champion_levels,MID200_champion_points,MID200_tokens,MID200_lastplaytime,MID200_ranking_favorite_list,MID200_avg_champion_levels,MID200_avg_champion_points,MID200_avg_tokens,MID200_avg_lastplaytime,ADC200_champion_levels,ADC200_champion_points,ADC200_tokens,ADC200_lastplaytime,ADC200_ranking_favorite_list,ADC200_avg_champion_levels,ADC200_avg_champion_points,ADC200_avg_tokens,ADC200_avg_lastplaytime,SUPPORT200_champion_levels,SUPPORT200_champion_points,SUPPORT200_tokens,SUPPORT200_lastplaytime,SUPPORT200_ranking_favorite_list,SUPPORT200_avg_champion_levels,SUPPORT200_avg_champion_points,SUPPORT200_avg_tokens,SUPPORT200_avg_lastplaytime,TOP100_total_champion_games,TOP100_win_or_loss,TOP100_kills,TOP100_deats,TOP100_assists,TOP100_total_damage,TOP100_damage_to_champ,TOP100_damage_to_objects,TOP100_champ_level,TOP100_gold_earned,TOP100_vision_score,TOP100_minionskilled,TOP100_neutral_minions_killed,TOP100_wards_placed,TOP100_wards_killed,TOP100_damage_taken,JUNGLE100_total_champion_games,JUNGLE100_win_or_loss,JUNGLE100_kills,JUNGLE100_deats,JUNGLE100_assists,JUNGLE100_total_damage,JUNGLE100_damage_to_champ,JUNGLE100_damage_to_objects,JUNGLE100_champ_level,JUNGLE100_gold_earned,JUNGLE100_vision_score,JUNGLE100_minionskilled,JUNGLE100_neutral_minions_killed,JUNGLE100_wards_placed,JUNGLE100_wards_killed,JUNGLE100_damage_taken,MID100_total_champion_games,MID100_win_or_loss,MID100_kills,MID100_deats,MID100_assists,MID100_total_damage,MID100_damage_to_champ,MID100_damage_to_objects,MID100_champ_level,MID100_gold_earned,MID100_vision_score,MID100_minionskilled,MID100_neutral_minions_killed,MID100_wards_placed,MID100_wards_killed,MID100_damage_taken,ADC100_total_champion_games,ADC100_win_or_loss,ADC100_kills,ADC100_deats,ADC100_assists,ADC100_total_damage,ADC100_damage_to_champ,ADC100_damage_to_objects,ADC100_champ_level,ADC100_gold_earned,ADC100_vision_score,ADC100_minionskilled,ADC100_neutral_minions_killed,ADC100_wards_placed,ADC100_wards_killed,ADC100_damage_taken,SUPPORT100_total_champion_games,SUPPORT100_win_or_loss,SUPPORT100_kills,SUPPORT100_deats,SUPPORT100_assists,SUPPORT100_total_damage,SUPPORT100_damage_to_champ,SUPPORT100_damage_to_objects,SUPPORT100_champ_level,SUPPORT100_gold_earned,SUPPORT100_vision_score,SUPPORT100_minionskilled,SUPPORT100_neutral_minions_killed,SUPPORT100_wards_placed,SUPPORT100_wards_killed,SUPPORT100_damage_taken,TOP200_total_champion_games,TOP200_win_or_loss,TOP200_kills,TOP200_deats,TOP200_assists,TOP200_total_damage,TOP200_damage_to_champ,TOP200_damage_to_objects,TOP200_champ_level,TOP200_gold_earned,TOP200_vision_score,TOP200_minionskilled,TOP200_neutral_minions_killed,TOP200_wards_placed,TOP200_wards_killed,TOP200_damage_taken,JUNGLE200_total_champion_games,JUNGLE200_win_or_loss,JUNGLE200_kills,JUNGLE200_deats,JUNGLE200_assists,JUNGLE200_total_damage,JUNGLE200_damage_to_champ,JUNGLE200_damage_to_objects,JUNGLE200_champ_level,JUNGLE200_gold_earned,JUNGLE200_vision_score,JUNGLE200_minionskilled,JUNGLE200_neutral_minions_killed,JUNGLE200_wards_placed,JUNGLE200_wards_killed,JUNGLE200_damage_taken,MID200_total_champion_games,MID200_win_or_loss,MID200_kills,MID200_deats,MID200_assists,MID200_total_damage,MID200_damage_to_champ,MID200_damage_to_objects,MID200_champ_level,MID200_gold_earned,MID200_vision_score,MID200_minionskilled,MID200_neutral_minions_killed,MID200_wards_placed,MID200_wards_killed,MID200_damage_taken,ADC200_total_champion_games,ADC200_win_or_loss,ADC200_kills,ADC200_deats,ADC200_assists,ADC200_total_damage,ADC200_damage_to_champ,ADC200_damage_to_objects,ADC200_champ_level,ADC200_gold_earned,ADC200_vision_score,ADC200_minionskilled,ADC200_neutral_minions_killed,ADC200_wards_placed,ADC200_wards_killed,ADC200_damage_taken,SUPPORT200_total_champion_games,SUPPORT200_win_or_loss,SUPPORT200_kills,SUPPORT200_deats,SUPPORT200_assists,SUPPORT200_total_damage,SUPPORT200_damage_to_champ,SUPPORT200_damage_to_objects,SUPPORT200_champ_level,SUPPORT200_gold_earned,SUPPORT200_vision_score,SUPPORT200_minionskilled,SUPPORT200_neutral_minions_killed,SUPPORT200_wards_placed,SUPPORT200_wards_killed,SUPPORT200_damage_taken
0,5259703854,1623567286360,1,5,2,3,4,10,8,7,9,6,0,164,J2wcLnmEjii5VhKadv7EL1t2F0nzI8q5QSThRMWpmECkUmpXO-58BV6IHw,JIvHz3zrcTVJu74AHqQHCPnYu5zVJ7nhHrxbFyTabzIUmsaYcRyXQfV2,Xiamentop OwO ,76,BOPX6LzRcdvjOZ-gZOMffh7Dyvmna40X97W_iSKBvP1_HAl2IS7PL3OyRQ,cAjOIVhMSBxuFvUForEjftKLnEdzsKWlvzY3US1Iw3Yf2_7_lp7Oi3ZQ,202135223,236,oxN1ItPzPMqpK4rcpytRebG0ysICL9iAhlyDV7bAVdYero9sa3JoA-TyfA,oXZRhjFGSPOVs_KtEPLvAdMe-DOI-W2K4MJecGLDElRyoj5HqRHX7mNj,Wo ai shuiguo,115,EB7EWD5LoRA8kkXk824C7ZjCIYh5PfPO3PiEMnqOgN1DlN4mGMa1NKfiyA,wEsWfbhWexf6LAemmUw3hoaX2ezKgsl5Ik-wViHzrYCPvS8hfpogJ-nJ,Er1cc,43,CikUhf2WF8HP0KZZovRiKKPWpZ-pFOzNXyXfDKkUXcs62A,hp7T_NMGNox6XwaOXIVq_Uk9oASHqXEVMNEdBcLlet8_,GALAXYSIS,234,0qf1pXhUOsEN2btc163_c-osN4QdRsl8SlBPdujAhqWlbMHpNv9m23YSsg,gneFfLr4KPzhXN4v_4KtlpW1i3rTqvxFSd2F4wgYq90x0Gscls_cEqNN,Azhi OuO,64,XIxAHqaombXwWKLXFz_XWSQttnbc2i9D1y4lGj10X8EPtl0,J3QsSTOudMwnC1c1vjfbqKytmIIlRy4QhxFgXncar28Mk2folcKgh3jP,flawles,142,pOJbu0LqPb-tSphxnm-8L_-LblH1mpAt65TWybBTKecTaZ0,PuOYZVJ0-vBycp8y1kszvMRe3Q2pDwvxvVQsYWyuv1ZB63DQK48XxyV6,NS FlESTA,81,S03Tfjx0gr_FxP7Gj2X6_SnfiGbdd78rY4ojkU89Te60Kw4,8yKja3lKoWU67zEWc2tIplkXBzisSHk6Fpt7ReN_AssjFn2jAPDwYnbd,신상공원,350,L-3y1Ry-Kb5YU81_8XLekYgNojgRaXuYAVdRy-8JdX2BFF8,YnGjKrsj58seRZJANiCqzCdoQgK1OxAVw3QJhYOFFq_nis0,서프라이즈데이,57,78,106,126,235,89,171,308,113,260,GRANDMASTER,I,201,160,False,False,True,False,GRANDMASTER,I,297,240,False,False,True,False,GRANDMASTER,I,548,504,True,False,False,False,GRANDMASTER,I,579,541,False,False,True,True,DIAMOND,I,41,45,False,False,False,False,GRANDMASTER,I,412,387,True,False,False,False,GRANDMASTER,I,377,340,False,False,True,False,GRANDMASTER,I,366,342,True,False,False,True,GRANDMASTER,I,197,175,False,False,True,False,GRANDMASTER,I,412,378,True,False,False,False,2,2070,0,1623568615000,6,4.0,38887.6,0.4,1623038468200,5,97578,2,1623577469000,0,4.8,57330.4,1.6,1623205937000,5,34077,2,1623568615000,1,5.0,33769.8,2.0,1623550219000,2,2709,0,1623568615000,20,6.2,73046.2,0.8,1623546394400,6,48782,1,1623568615000,12,7.0,238538.6,0.0,1621397936400,3,11528,0,1623568615000,10,5.0,31695.4,1.6,1621981952000,5,92037,2,1623568615000,0,5.0,56237.0,2.0,1622540567800,7,122516,0,1623568615000,3,7.0,160993.4,0.0,1623241317000,5,57860,2,1623568615000,1,5.0,60256.4,2.0,1623471499800,5,67359,2,1623568615000,8,6.0,205489.0,2.2,1622996929800,5,0.5,0.2384408597241193,0.37189787990209267,0.428976654208683,6493.135134106287,805.9738836885929,362.8147401624973,0.9537117601792414,652.3173963498383,15.0,8.255432062786564,0.6099472132955613,0.3211707806640923,0.16897749751159985,1620.0564285092541,58,0.6,0.43086457472165607,0.1662937851763772,0.4480269068917644,9789.193520403936,895.7680098266908,1643.6059381173277,0.8906779924636347,696.6407535164952,24.6,1.5336271882568435,8.79602092954121,0.25826006831244264,0.3099911292003269,1320.1391334221462,11,0.6,0.6932901241362833,0.3516368537479979,0.2509661248413752,8243.261961352862,1312.467716147932,333.495186516748,1.0130447087015022,801.1027893039167,23.2,12.71141774401477,0.7211294266550876,0.7696896052112182,0.30768415573444197,1240.608224510838,6,0.6,0.1960647694008245,0.30868894951659376,0.4571719863948254,10720.668829692702,1345.6653731613408,1302.6412103766954,0.9300685459092953,747.7086406795446,20.6,13.042694247604881,0.5715280651350713,0.6086896631141325,0.19855207988592363,691.6058081775916,89,0.2,0.3046122792213211,0.29572772521722357,0.6331058140337495,1293.928910860246,582.1973334634697,38.91695781235514,0.7250162490299163,506.1614874694016,57.4,0.771439446969509,0.017101325352714837,1.7401621431063714,0.39125701647038397,813.20683481583,20,0.4,0.43005617214086084,0.31093579815048167,0.23244213651427606,7600.217564451561,667.2201318534729,638.6988189024645,1.004287531931626,759.082761968237,17.8,9.781961754494043,2.042190748265016,0.47023739540922904,0.18879806944777858,1235.215173830228,22,0.8,0.3980068821913498,0.19467318278132786,0.7149926601959398,8523.698976612337,931.8439197894731,1029.050313997375,0.958135175516824,713.1367857982544,28.8,1.5881547615105507,8.246859027770459,1.0231705172937409,0.2541624825760513,1793.23804618882,11,0.4,0.3892117698586734,0.28745253791888836,0.36207013031868146,6844.076946366666,1010.4340458708073,390.0497767275375,0.9992375014477689,738.6355616115573,19.4,12.477052739443186,0.31304230125524335,0.63671627845152,0.19891091339740152,938.8084132437167,16,0.6,0.38653227415477065,0.30995229860964907,0.4842656192280851,9777.640275973763,1674.6080980061074,602.6099180527488,0.8680018810300888,729.7668949992473,19.8,12.522305464735442,0.7122609847422942,0.5125712745480053,0.21276136133323115,1176.47670257042,6,0.4,0.10114470456154331,0.2484479813468179,0.9437384495614458,1004.8355676051902,618.943362711012,70.85149211842636,0.7676456768834805,464.6693304315453,36.4,0.44760701415392123,0.0,1.4228526969306712,0.16070772596945376,522.3774099264297
1,5259583616,1623561061454,1,3,5,4,2,6,7,10,8,9,1,114,7I5gk0Oa6K655dfjoVMmHQN8xBCNixyKk62GvlOIcjnjv9A,0nrEEA4SW0dqsw5aGXAvaVKR3AD7vCdd6MwsWSX0cFx1PqE,죽림초,64,5RcbWQvMNLU5gLVEcc-PSZZRObCjVueyy8-CAjshkjVo2ILkE61c-BEX2w,SVkQ3Ezc4z2SH-6FEyE9lFsXVF2xjhsLhUWPQL-wmC-IBUatAGQpeuAX,누구세요5,142,sg5VD1aj4g9c6V3HtbwGUKSCe6Ws80qGB3OkFBt0aj2z_E0onNtHmVj-3w,Ht59cn5q5LcddVamys7GwFARxh6jboj4cfJeHBCv6mwHcnfEfiimpf5j,The dog,81,EB7EWD5LoRA8kkXk824C7ZjCIYh5PfPO3PiEMnqOgN1DlN4mGMa1NKfiyA,wEsWfbhWexf6LAemmUw3hoaX2ezKgsl5Ik-wViHzrYCPvS8hfpogJ-nJ,Er1cc,79,9Z_JUS-vKRplUIsFBIEIMuL8nSJgIN_TuqFyi8Oss_gPvIemiq65vaIxoQ,iYuLgtn2ikosNHbRvyDrXJuugeDjJJw8DLctLnSfMQ8teF5in6UeITCM,aimingdd,887,g9FnE9F7X2053OgvXM9Bblp1EdcrMMh9CfhFhHNv02if2is,ehxQb6hhGb6jTD5chUI-5rCxOn1sAVCQAiAKJD7Ga9m9iRrYEfgRKNAs,출 동,106,VrdkIe3Qph0kfvIoA1UKvTc0e_74fFIDK-QHUWpVMJocPOgzq3fCndNbow,FMuQ9-rhXaLeb2nO7wjwKvcxyGfbXvM_y0x09euJzdQ7pr43UbsP8ntz,동신고 문현준,245,oUBS37HhQgYWBu0kwtSvRfGIMXxTI2sPLvqXRgS_0rK6CYsihtt47oVaXg,8GK4aznFgKZWF8YbYTHBCJfyl-UW9gFrJpn-BXD9MT8oBVn5G5M0LHkm,bu neng pingyong,145,m9ftznfloTCvH75PvuICPuK8lnxwOySKLuwnynT0bfkkIt8,aG31KrvIai9IuHDWn0rIP8Z4OVmt8TztNCF44Su1w6rCL_I,whisper snow,3,t9qnJmk2mK8isWQFLCn221lrj73j7jNK1WZCdWGGtkvRQyQ,G2X_WljR8nGzIebq3QeBsEUxFg13aFNkAi0Ewrz-bhb5rlCCqra7lEfx,도 일2,556,55,91,126,97,45,77,37,400,83,GOLD,I,32,25,False,False,False,False,GRANDMASTER,I,123,63,False,False,True,True,GRANDMASTER,I,445,409,True,False,False,False,GRANDMASTER,I,579,541,False,False,True,True,GRANDMASTER,I,459,410,False,False,True,False,DIAMOND,I,67,33,False,False,False,False,DIAMOND,I,316,277,False,False,False,False,MASTER,I,61,25,False,False,True,False,GRANDMASTER,I,311,276,False,False,True,True,MASTER,I,171,155,False,False,False,False,5,280575,2,1623563136000,2,5.4,283330.0,1.6,1621204286000,4,13977,0,1623573900000,1,3.4,12256.2,0.0,1623341525800,5,26781,2,1623563136000,2,5.0,34528.6,2.0,1622814155800,5,33193,2,1623574396000,3,6.2,73046.2,0.8,1623546394400,5,53596,2,1623563136000,2,5.0,55586.4,2.0,1623417171200,2,2706,0,1623563137000,15,3.0,8337.8,0.0,1620600523600,1,198,0,1623563137000,38,4.8,31689.2,1.2,1619445053800,5,21711,0,1623574888000,1,2.8,10550.2,0.4,1623515708400,6,468644,3,1623563137000,0,5.4,275344.0,2.4,1620204313000,2,5295,0,1623563137000,12,4.6,30379.2,1.2,1621490842400,73,0.6,0.11005195936466819,0.28960406789604487,0.18927994860980307,5624.00952430634,669.9013419100872,310.1756764624289,0.92881471458597,583.2972580067699,19.6,11.033976556331313,0.27146962568012667,0.6446600955943423,0.11439757447570469,1402.4554218476674,23,1.0,0.6683997224132935,0.22166562133625645,0.551002871492958,10975.834007804468,1216.5524957195814,2311.9209920305957,0.9824141459402173,836.3514985404302,30.4,2.1364459205412727,9.137696344396332,0.9279444414885983,0.41302802951475837,1967.3735327797574,12,0.4,0.33839455459277584,0.38263962461887335,0.5384048570466147,5693.884277452972,1029.764629078893,147.23532074996555,0.9256848391909088,639.0032711744408,17.8,10.341683134420725,0.33478287743302565,0.6957811674335896,0.1905110254949821,1020.0090833596278,20,0.8,0.2899468865744191,0.2583948358446027,0.35545337400525445,8449.647898838095,1032.048521092385,636.1027344312612,0.8786511102428385,700.7379152045671,17.6,12.28156781604514,1.0541473916098092,0.5658027513147367,0.2877865077100382,953.8992603612285,109,0.8,0.12198441435629208,0.24369397832567824,1.0495437939531818,1736.8612338359762,588.5950200532579,169.61286884600756,0.8763467780237331,545.5850233783124,30.0,1.706374214693641,0.0,1.30498537136021,0.19591290437199155,998.1280041464764,5,0.75,0.36792769344056286,0.3979780544222123,0.433323581597288,8212.457553917735,1516.5204388956,842.004487538248,1.0147724413873982,749.8522848314215,15.5,11.949147251829848,0.5171147642475116,0.4574251907669089,0.16497267226462098,1718.5808532470262,1,,,,,,,,,,,,,,,,44,0.8333333333333334,0.6340834777078647,0.3031561826944616,0.5708776844729038,9853.325819013528,1018.63286017972,1207.7675612000123,1.0379784138173807,763.0430067745486,15.833333333333334,1.8289860381316139,8.01071946722614,0.3071693243763205,0.1759051592226084,1519.8462168524213,39,0.4,0.4017566871779448,0.27708253769294344,0.4452517634717135,9339.574465815695,945.4130678681015,858.4958304125579,0.8823267197856566,736.0459372795826,22.0,12.428980264323283,1.0925527616082014,0.5616185029784757,0.3332739693402605,1057.0137819099682,7,0.6,0.1945925889025371,0.4499011566136124,0.8973676553632511,2819.991123612659,613.3925238328533,63.54133268246325,0.7801726762537903,506.32922106156747,36.0,3.690470907108181,0.05460750853242321,1.3237624863097381,0.23866682790683802,1104.0717431668645
2,5259195238,1623528876527,4,5,1,2,3,10,8,7,9,6,0,887,lwfZ9N6LZCybty9oq5xhRFWKyfeVwiHrXKNjc2Ct-E3Uxkc,AFHVi-0J4A2kTWTlRVONrYq8CGM2Cevtwjzdrtbhmh_ynHM,kfo,203,XZnudbqdXwkzhMILAyfCCQ-8MyCuNsLYbbo_yHbnQv7Y99RdROojeNVEwQ,WsxtKme5WuLYSpCRTFNta5CAN-cbO9vI9qrprQk6HGGEUz9foUE6SAEH,wanfeng,163,zzVjelsk9EKUNGfOf4ES6oVtsgfP_OJw0PgzJsetp5GIlv0,7wtHUVxUhNZpMH4iSCC3q8wbgMlWXMR8yd2Trh5pHMC7sJ8,aleel,223,9Z_JUS-vKRplUIsFBIEIMuL8nSJgIN_TuqFyi8Oss_gPvIemiq65vaIxoQ,iYuLgtn2ikosNHbRvyDrXJuugeDjJJw8DLctLnSfMQ8teF5in6UeITCM,aimingdd,235,IyM1KoraN_sfWDv8eKtwMJ8fBhDYqYvu9Rzq8bRJbR3Wk4sVqW4ZWykbaw,g5JAJri44CazVDzSHoog-tTSJ0pwEV0gNmttIngYSvAmTfifJuEoVPD8,coach huang,875,mF7yJSn03KaLvcmgoUxpO13FLmjaydZ0hMTWVXUZ9oEOhV_cEs6fClf3IQ,X1idFyNDp_jL88u-NuDjg9-Q8yiYFyTtY-T_J1RxEpFBRXOQB_okvAgq,T1 Zika,68,UDcOJCRsR82EFTbYWMOxX8C4PpTEWusR-qF9CqIS46ktRl4,LECgpsXdfyC0kdr1LR_-2Z8zVk7szeTH4iQA1S5sOI6JAdXUA0JwA_IW,스물다섯번째밤,517,oZAm6kURzuf1v_zZwdyDIr8v1XGIxv5exBjGFGVfDfEftoEUJTy4ZUJMsg,DQZDBSydZ8yRKRKEfcFqsdtXWG4auolT1zkbyQPaRsPdqy0VIU-HTm6L,nkcvnbkwqeq,18,1Yn1uhBTRTaclJAaiyZS7DZhbYvMJ7tYqV7vcQKjnu5iW59P_BgbB_GpbA,L8-jS6ObrBxN6KO11XIXOHW7-CMHdfEvsBH-WTStdeQO5mMgoSTTMtDx,xi zi duo qiu,497,uVqNz3zUU-IRWoMBSsXIlf4B4r0f1BEjjv6_-w-F1BB0wgU3k2zCFfkHhw,CAePSf9WkfhEneIafzmZzmZHXctVbkeXVZjgyDSd1QmIYAFny-Xx4xms,mm7m,505,68,200,97,88,89,108,106,85,72,GRANDMASTER,I,689,668,True,False,False,False,CHALLENGER,I,261,220,True,False,False,False,GRANDMASTER,I,261,221,False,False,True,False,GRANDMASTER,I,459,410,False,False,True,False,CHALLENGER,I,424,375,False,False,True,False,GRANDMASTER,I,438,377,True,False,False,True,GRANDMASTER,I,284,254,False,False,True,False,CHALLENGER,I,535,493,False,False,True,False,GRANDMASTER,I,366,313,False,False,True,False,CHALLENGER,I,289,255,True,False,False,False,2,2115,0,1623532771000,74,7.0,731431.8,0.0,1622107646800,5,53749,2,1623530257000,0,4.6,31937.6,1.2,1623103689800,5,62027,2,1623530257000,8,5.0,135170.6,2.0,1622421224400,3,8550,0,1623530257000,10,5.0,55586.4,2.0,1623417171200,3,6027,0,1623530257000,18,5.2,28820.6,1.6,1621704085600,5,23557,1,1623532443000,7,5.0,41792.2,2.0,1623483995600,3,8722,0,1623530257000,14,5.0,58438.8,2.0,1623237228600,2,4773,0,1623530257000,15,5.0,66325.0,2.0,1623189548800,5,27799,2,1623578566000,3,5.4,47006.0,1.2,1623122070600,3,12245,0,1623565375000,8,5.0,35386.4,1.0,1623519634000,5,0.5,0.5158113829974927,0.2971456303591585,0.2573573426534174,6761.314783942205,1440.1909026865671,776.7166334193302,0.9634165138603327,728.562298768637,18.75,10.177672278416171,0.26344344705062256,0.29813905229932314,0.2861795351473657,1586.749204420495,27,0.4,0.5578099613411789,0.5049351237383896,0.4139547878063331,10264.890930459875,1218.3812840809235,1543.7826162589179,0.9128816461124775,754.952212833042,27.4,2.1434822758183305,8.225073762212528,0.40615075315415233,0.4692178950507867,1678.2365147083897,94,0.4,0.3685949205934585,0.5732519373028705,0.7360839926804226,7210.907173004848,1322.1229353978674,495.7785293603145,0.8917730303006481,648.5236358182756,25.6,8.39795577267877,1.676827073966774,0.7034541046022674,0.20386932660146026,1265.0732811055655,15,0.8,0.11012140054539524,0.26876317771660546,1.0822056238499598,3656.8491133160032,504.6929130407783,266.4775346232179,0.8219071742570246,572.5145331672613,16.2,7.927947925548698,0.12066521076928383,0.39184203286964603,0.14314390696891544,1669.2282092303635,12,0.6,0.205595727652453,0.41307190789714443,0.9516366159169467,3389.66376526752,975.1178774794055,279.0831936152807,0.8615597149599784,601.777783379118,46.2,2.171667437996726,0.35608504423446846,1.765634551588554,0.46406832795806363,1066.6119372946607,19,0.8,0.5100447982921181,0.29013269508721207,0.4629423127238036,8732.041495955418,1384.8449129659566,699.6030617391459,0.990495684891305,847.6072466441101,18.8,11.679887349302074,1.0375512168442642,0.40721130484327056,0.2639633641379314,1545.3836941738832,20,0.6,0.3895808611980708,0.34444379353911553,0.6195405106113064,9109.70062177539,1193.7408402781946,1315.4072138029876,0.8868429774417448,684.3127688192825,31.0,3.6242358329827327,6.442978229223321,0.5332918631918633,0.4175199804253126,1355.605431161429,9,0.2,0.2406548371543833,0.33968107324241215,0.26614076531682296,4939.477414844207,799.5537732213916,134.93948970117782,0.9322214839506063,542.0495457110655,15.6,9.483904909057989,0.33921408005097414,0.580247189021452,0.061343109455558785,1378.2700777042219,13,0.6,0.4545186744894612,0.3222628260315418,0.5512420584824165,9965.774226341242,1049.0625706125322,1018.4750143109555,0.918485338516772,804.4839989738063,27.6,11.927202948620002,1.2546773779752756,0.5704692813804927,0.4490950009470205,1037.545069496277,13,1.0,0.18324271912923826,0.1654021935814004,1.1963005196217789,1083.6017787801015,357.08953340437967,88.34947943532707,0.8442333167219589,515.7022717527037,48.6,1.3501828409582906,0.015384615384615385,2.3357974095702216,0.42321228854452997,689.3867749860399
